LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1709495524.002584,114666.000,16113,2,PI,1,100,158857
1709495524.042251,114705.667,16131,3,PI,1,100,157910
1709495524.081918,114745.333,16131,3,PI,1,100,157183
1709495524.121585,114785.000,16131,3,PI,1,100,156961
1709495524.161586,114825.000,16147,2,PI,1,100,156994
1709495524.201586,114865.000,16147,2,PI,1,100,157088
1709495524.241587,114905.000,16164,3,PI,1,100,157248
1709495524.281587,114945.000,16164,3,PI,1,100,157386
1709495524.321587,114985.000,16164,3,PI,1,100,157359
1709495524.361588,115025.000,16179,2,PI,1,100,157167
1709495524.401588,115065.000,16179,2,PI,1,100,157084
1709495524.441589,115105.000,16196,3,PI,1,100,157139
1709495524.481589,115145.000,16196,3,PI,1,100,157285
1709495524.521590,115185.000,16196,3,PI,1,100,157410
1709495524.561590,115225.000,16214,3,PI,1,100,157520
1709495524.601591,115265.000,16214,3,PI,1,100,157608
1709495524.641591,115305.000,16214,3,PI,1,100,157722
1709495524.681592,115345.000,16232,3,PI,1,100,157817
1709495524.721592,115385.000,16232,3,PI,1,100,157875
1709495524.761592,115425.000,16232,3,PI,1,100,157947
1709495524.801593,115465.000,16250,2,PI,1,100,158062
1709495524.841593,115505.000,16250,2,PI,1,100,158218
1709495524.881594,115545.000,16265,3,PI,1,100,158300
1709495524.921594,115585.000,16265,3,PI,1,100,158061
1709495524.961595,115625.000,16265,3,PI,1,100,157248
1709495525.001595,115665.000,16281,2,PI,1,100,156605
1709495525.041596,115705.000,16281,2,PI,1,100,156445
1709495525.081596,115745.000,16299,3,PI,1,100,156479
1709495525.121597,115785.000,16299,3,PI,1,100,156581
1709495525.161597,115825.000,16299,3,PI,1,100,156777
1709495525.201597,115865.000,16315,2,PI,1,100,156936
1709495525.241598,115905.000,16315,2,PI,1,100,156874
1709495525.288598,115952.000,16330,2,PI,1,100,156750
1709495525.335599,115999.000,16330,2,PI,1,100,156738
1709495525.375599,116039.000,16349,3,PI,1,100,156846
1709495525.415600,116079.000,16349,3,PI,1,100,157026
1709495525.455600,116119.000,16349,3,PI,1,100,157165
1709495525.495601,116159.000,16366,3,PI,1,100,157306
1709495525.535601,116199.000,16366,3,PI,1,100,157442
1709495525.575602,116239.000,16366,3,PI,1,100,157542
1709495525.615602,116279.000,16382,2,PI,1,100,157637
1709495525.655603,116319.000,16382,2,PI,1,100,157730
1709495525.695603,116359.000,16399,3,PI,1,100,157852
1709495525.735604,116399.000,16399,3,PI,1,100,157981
1709495525.775604,116439.000,16399,3,PI,1,100,158120
1709495525.815604,116479.000,16414,2,PI,1,100,158042
1709495525.855605,116519.000,16414,2,PI,1,100,157407
1709495525.895605,116559.000,16431,3,PI,1,100,156754
1709495525.935606,116599.000,16431,3,PI,1,100,156514
1709495525.975606,116639.000,16431,3,PI,1,100,156603
1709495526.015607,116679.000,16448,2,PI,1,100,156734
1709495526.055607,116719.000,16448,2,PI,1,100,156961
1709495526.095608,116759.000,16467,3,PI,1,100,157188
1709495526.135608,116799.000,16467,3,PI,1,100,157133
1709495526.175609,116839.000,16467,3,PI,1,100,156986
1709495526.215609,116879.000,16481,2,PI,1,100,156919
1709495526.255609,116919.000,16481,2,PI,1,100,157059
1709495526.295610,116959.000,16498,3,PI,1,100,157227
1709495526.335610,116999.000,16498,3,PI,1,100,157373
1709495526.375611,117039.000,16498,3,PI,1,100,157540
1709495526.415611,117079.000,16515,2,PI,1,100,157681
1709495526.455612,117119.000,16515,2,PI,1,100,157807
1709495526.495279,117158.667,16532,3,PI,1,100,157936
1709495526.534946,117198.333,16532,3,PI,1,100,158060
1709495526.574613,117238.000,16532,3,PI,1,100,158186
1709495526.614613,117278.000,16546,2,PI,1,100,158282
1709495526.654614,117318.000,16546,2,PI,1,100,158357
1709495526.694614,117358.000,16564,3,PI,1,100,158446
1709495526.734615,117398.000,16564,3,PI,1,100,158583
1709495526.774615,117438.000,16564,3,PI,1,100,158744
1709495526.814616,117478.000,16580,3,PI,1,100,158909
1709495526.854616,117518.000,16580,3,PI,1,100,158974
1709495526.894617,117558.000,16580,3,PI,1,100,158426
1709495526.934950,117598.333,16597,3,PI,1,100,157467
1709495526.975284,117638.667,16597,3,PI,1,100,157022
1709495527.015618,117679.000,16597,3,PI,1,100,157065
1709495527.055618,117719.000,16614,2,PI,1,100,157247
1709495527.095619,117759.000,16614,2,PI,1,100,157411
1709495527.135286,117798.667,16629,3,PI,1,100,157639
1709495527.174953,117838.333,16629,3,PI,1,100,157681
1709495527.214620,117878.000,16629,3,PI,1,100,157538
1709495527.254621,117918.000,16645,2,PI,1,100,157424
1709495527.294621,117958.000,16645,2,PI,1,100,157434
1709495527.334622,117998.000,16665,3,PI,1,100,157554
1709495527.374622,118038.000,16665,3,PI,1,100,157722
1709495527.414623,118078.000,16665,3,PI,1,100,157859
1709495527.454623,118118.000,16681,2,PI,1,100,157982
1709495527.494623,118158.000,16681,2,PI,1,100,158107
1709495527.534624,118198.000,16696,3,PI,1,100,158228
1709495527.574624,118238.000,16696,3,PI,1,100,158355
1709495527.614625,118278.000,16696,3,PI,1,100,158425
1709495527.654625,118318.000,16712,2,PI,1,100,158544
1709495527.694626,118358.000,16712,2,PI,1,100,158654
1709495527.739293,118402.667,16730,3,PI,1,100,158753
1709495527.783960,118447.333,16730,3,PI,1,100,158835
1709495527.828627,118492.000,16730,3,PI,1,100,158920
1709495527.868628,118532.000,16746,2,PI,1,100,159073
1709495527.908628,118572.000,16746,2,PI,1,100,159224
1709495527.948629,118612.000,16766,3,PI,1,100,159427
1709495527.988629,118652.000,16766,3,PI,1,100,159549
1709495528.028630,118692.000,16766,3,PI,1,100,159249
1709495528.068630,118732.000,16783,2,PI,1,100,158264
1709495528.108630,118772.000,16783,2,PI,1,100,157598
1709495528.148631,118812.000,16800,3,PI,1,100,157510
1709495528.188631,118852.000,16800,3,PI,1,100,157695
1709495528.228632,118892.000,16800,3,PI,1,100,157936
1709495528.268632,118932.000,16816,2,PI,1,100,158201
1709495528.308633,118972.000,16816,2,PI,1,100,158354
1709495528.348633,119012.000,16834,3,PI,1,100,158239
1709495528.388634,119052.000,16834,3,PI,1,100,158071
1709495528.428634,119092.000,16834,3,PI,1,100,158068
1709495528.468635,119132.000,16850,2,PI,1,100,158196
1709495528.508635,119172.000,16850,2,PI,1,100,158367
1709495528.548635,119212.000,16867,3,PI,1,100,158536
1709495528.588636,119252.000,16867,3,PI,1,100,158704
1709495528.628636,119292.000,16867,3,PI,1,100,158874
1709495528.668637,119332.000,16883,2,PI,1,100,159020
1709495528.708637,119372.000,16883,2,PI,1,100,159135
1709495528.748638,119412.000,16900,3,PI,1,100,159249
1709495528.788638,119452.000,16900,3,PI,1,100,159368
1709495528.828639,119492.000,16900,3,PI,1,100,159458
1709495528.868639,119532.000,16915,2,PI,1,100,159553
1709495528.908640,119572.000,16915,2,PI,1,100,159665
1709495528.948515,119611.875,16933,8,PI,1,100,159795
1709495528.988390,119651.750,16933,8,PI,1,100,159970
1709495529.028266,119691.625,16933,8,PI,1,100,160186
1709495529.068141,119731.500,16933,8,PI,1,100,160349
1709495529.108017,119771.375,16933,8,PI,1,100,160184
1709495529.147892,119811.250,16933,8,PI,1,100,159178
1709495529.187768,119851.125,16933,8,PI,1,100,158448
1709495529.227643,119891.000,16933,8,PI,1,100,158312
1709495529.267810,119931.167,16953,6,PI,1,100,158537
1709495529.307977,119971.333,16953,6,PI,1,100,158923
1709495529.348145,120011.500,16953,6,PI,1,100,159404
1709495529.388312,120051.667,16953,6,PI,1,100,159535
1709495529.428479,120091.833,16953,6,PI,1,100,159240
1709495529.468646,120132.000,16953,6,PI,1,100,158978
1709495529.508646,120172.000,16969,2,PI,1,100,158957
1709495529.548647,120212.000,16969,2,PI,1,100,159062
1709495529.588314,120251.667,16988,3,PI,1,100,159224
1709495529.627981,120291.333,16988,3,PI,1,100,159372
1709495529.667648,120331.000,16988,3,PI,1,100,159535
1709495529.708149,120371.500,17005,2,PI,1,100,159676
1709495529.748649,120412.000,17005,2,PI,1,100,159776
1709495529.788650,120452.000,17022,3,PI,1,100,159910
1709495529.828650,120492.000,17022,3,PI,1,100,159975
1709495529.868650,120532.000,17022,3,PI,1,100,159988
1709495529.908651,120572.000,17038,3,PI,1,100,160069
1709495529.948651,120612.000,17038,3,PI,1,100,160194
1709495529.988652,120652.000,17038,3,PI,1,100,160331
1709495530.028152,120691.500,17056,2,PI,1,100,160369
1709495530.067653,120731.000,17056,2,PI,1,100,159767
1709495530.107986,120771.333,17072,3,PI,1,100,158756
1709495530.148320,120811.667,17072,3,PI,1,100,158276
1709495530.188654,120852.000,17072,3,PI,1,100,158278
1709495530.235155,120898.500,17087,2,PI,1,100,158451
1709495530.281655,120945.000,17087,2,PI,1,100,158695
1709495530.321656,120985.000,17103,2,PI,1,100,159014
1709495530.361656,121025.000,17103,2,PI,1,100,159041
1709495530.401656,121065.000,17121,3,PI,1,100,158772
1709495530.441657,121105.000,17121,3,PI,1,100,158573
1709495530.481657,121145.000,17121,3,PI,1,100,158586
1709495530.521658,121185.000,17137,2,PI,1,100,158727
1709495530.561658,121225.000,17137,2,PI,1,100,158868
1709495530.601659,121265.000,17154,3,PI,1,100,159025
1709495530.641659,121305.000,17154,3,PI,1,100,159168
1709495530.681660,121345.000,17154,3,PI,1,100,159282
1709495530.721660,121385.000,17171,2,PI,1,100,159396
1709495530.761661,121425.000,17171,2,PI,1,100,159492
1709495530.801661,121465.000,17188,3,PI,1,100,159572
1709495530.841661,121505.000,17188,3,PI,1,100,159602
1709495530.881662,121545.000,17188,3,PI,1,100,159667
1709495530.921662,121585.000,17204,3,PI,1,100,159777
1709495530.961663,121625.000,17204,3,PI,1,100,159930
1709495531.001663,121665.000,17204,3,PI,1,100,160076
1709495531.041664,121705.000,17220,2,PI,1,100,159746
1709495531.081664,121745.000,17220,2,PI,1,100,158622
1709495531.121665,121785.000,17236,3,PI,1,100,157802
1709495531.161665,121825.000,17236,3,PI,1,100,157530
1709495531.201666,121865.000,17236,3,PI,1,100,157590
1709495531.241666,121905.000,17253,2,PI,1,100,157619
1709495531.281666,121945.000,17253,2,PI,1,100,157741
1709495531.321667,121985.000,17269,3,PI,1,100,157897
1709495531.361667,122025.000,17269,3,PI,1,100,157826
1709495531.401668,122065.000,17269,3,PI,1,100,157647
1709495531.441668,122105.000,17286,2,PI,1,100,157558
1709495531.481669,122145.000,17286,2,PI,1,100,157607
1709495531.521669,122185.000,17301,3,PI,1,100,157732
1709495531.561670,122225.000,17301,3,PI,1,100,157861
1709495531.601670,122265.000,17301,3,PI,1,100,157968
1709495531.641671,122305.000,17320,2,PI,1,100,158073
1709495531.681671,122345.000,17320,2,PI,1,100,158190
1709495531.721671,122385.000,17337,3,PI,1,100,158282
1709495531.761672,122425.000,17337,3,PI,1,100,158353
1709495531.801672,122465.000,17337,3,PI,1,100,158449
1709495531.841673,122505.000,17354,2,PI,1,100,158513
1709495531.881673,122545.000,17354,2,PI,1,100,158566
1709495531.921674,122585.000,17368,3,PI,1,100,158655
1709495531.961674,122625.000,17368,3,PI,1,100,158812
1709495532.001675,122665.000,17368,3,PI,1,100,158967
1709495532.041675,122705.000,17386,2,PI,1,100,159077
1709495532.081676,122745.000,17386,2,PI,1,100,158866
1709495532.121676,122785.000,17402,3,PI,1,100,157914
1709495532.161676,122825.000,17402,3,PI,1,100,157172
1709495532.201677,122865.000,17402,3,PI,1,100,156941
1709495532.241677,122905.000,17419,3,PI,1,100,156993
1709495532.281678,122945.000,17419,3,PI,1,100,157062
1709495532.321678,122985.000,17419,3,PI,1,100,157186
1709495532.361679,123025.000,17434,2,PI,1,100,157353
1709495532.401679,123065.000,17434,2,PI,1,100,157282
1709495532.441680,123105.000,17451,3,PI,1,100,157149
1709495532.481680,123145.000,17451,3,PI,1,100,157069
1709495532.521681,123185.000,17451,3,PI,1,100,157125
1709495532.561681,123225.000,17467,2,PI,1,100,157281
1709495532.601681,123265.000,17467,2,PI,1,100,157403
1709495532.641682,123305.000,17486,3,PI,1,100,157540
1709495532.681682,123345.000,17486,3,PI,1,100,157647
1709495532.721683,123385.000,17486,3,PI,1,100,157785
1709495532.761683,123425.000,17501,2,PI,1,100,157902
1709495532.801684,123465.000,17501,2,PI,1,100,157961
1709495532.848184,123511.500,17518,2,PI,1,100,158069
1709495532.894685,123558.000,17518,2,PI,1,100,158176
1709495532.934685,123598.000,17534,3,PI,1,100,158283
1709495532.974686,123638.000,17534,3,PI,1,100,158370
1709495533.014686,123678.000,17534,3,PI,1,100,158515
1709495533.054687,123718.000,17557,2,PI,1,100,158635
1709495533.094687,123758.000,17557,2,PI,1,100,158730
1709495533.134687,123798.000,17571,3,PI,1,100,158854
1709495533.174688,123838.000,17571,3,PI,1,100,159000
1709495533.214688,123878.000,17571,3,PI,1,100,159156
1709495533.254689,123918.000,17588,3,PI,1,100,159263
1709495533.294689,123958.000,17588,3,PI,1,100,158863
1709495533.334690,123998.000,17588,3,PI,1,100,157894
1709495533.374690,124038.000,17605,2,PI,1,100,157320
1709495533.414691,124078.000,17605,2,PI,1,100,157222
1709495533.454691,124118.000,17622,3,PI,1,100,157317
1709495533.494692,124158.000,17622,3,PI,1,100,157459
1709495533.534692,124198.000,17622,3,PI,1,100,157683
1709495533.574692,124238.000,17636,2,PI,1,100,157756
1709495533.614693,124278.000,17636,2,PI,1,100,157605
1709495533.654693,124318.000,17653,3,PI,1,100,157455
1709495533.694694,124358.000,17653,3,PI,1,100,157436
1709495533.734694,124398.000,17653,3,PI,1,100,157521
1709495533.774695,124438.000,17670,2,PI,1,100,157628
1709495533.814695,124478.000,17670,2,PI,1,100,157790
1709495533.854696,124518.000,17689,3,PI,1,100,157896
1709495533.894696,124558.000,17689,3,PI,1,100,157987
1709495533.934697,124598.000,17689,3,PI,1,100,158090
1709495533.974697,124638.000,17704,2,PI,1,100,158175
1709495534.014697,124678.000,17704,2,PI,1,100,158244
1709495534.054698,124718.000,17721,3,PI,1,100,158302
1709495534.094698,124758.000,17721,3,PI,1,100,158371
1709495534.134699,124798.000,17721,3,PI,1,100,158445
1709495534.174699,124838.000,17737,2,PI,1,100,158529
1709495534.214700,124878.000,17737,2,PI,1,100,158616
1709495534.254700,124918.000,17754,3,PI,1,100,158726
1709495534.294701,124958.000,17754,3,PI,1,100,158880
1709495534.334701,124998.000,17754,3,PI,1,100,159044
1709495534.374702,125038.000,17771,2,PI,1,100,159024
1709495534.414702,125078.000,17771,2,PI,1,100,158422
1709495534.454702,125118.000,17786,3,PI,1,100,157605
1709495534.494703,125158.000,17786,3,PI,1,100,157228
1709495534.534703,125198.000,17786,3,PI,1,100,157224
1709495534.574704,125238.000,17802,3,PI,1,100,157346
1709495534.614704,125278.000,17802,3,PI,1,100,157626
1709495534.654705,125318.000,17802,3,PI,1,100,157843
1709495534.694705,125358.000,17820,2,PI,1,100,157747
1709495534.734706,125398.000,17820,2,PI,1,100,157525
1709495534.774706,125438.000,17838,3,PI,1,100,157437
1709495534.814707,125478.000,17838,3,PI,1,100,157512
1709495534.854707,125518.000,17838,3,PI,1,100,157629
1709495534.894707,125558.000,17853,2,PI,1,100,157775
1709495534.934708,125598.000,17853,2,PI,1,100,157876
1709495534.974708,125638.000,17871,3,PI,1,100,157998
1709495535.014709,125678.000,17871,3,PI,1,100,158090
1709495535.054709,125718.000,17871,3,PI,1,100,158168
1709495535.094710,125758.000,17889,2,PI,1,100,158258
1709495535.134710,125798.000,17889,2,PI,1,100,158340
1709495535.174711,125838.000,17905,3,PI,1,100,158398
1709495535.214711,125878.000,17905,3,PI,1,100,158485
1709495535.254712,125918.000,17905,3,PI,1,100,158566
1709495535.294712,125958.000,17920,2,PI,1,100,158659
1709495535.334712,125998.000,17920,2,PI,1,100,158763
1709495535.381213,126044.500,17937,2,PI,1,100,158941
1709495535.427714,126091.000,17937,2,PI,1,100,159086
1709495535.467714,126131.000,17954,3,PI,1,100,158967
1709495535.507714,126171.000,17954,3,PI,1,100,158063
1709495535.547715,126211.000,17954,3,PI,1,100,157091
1709495535.587715,126251.000,17970,3,PI,1,100,156628
1709495535.627716,126291.000,17970,3,PI,1,100,156538
1709495535.667716,126331.000,17970,3,PI,1,100,156494
1709495535.707717,126371.000,17986,2,PI,1,100,156498
1709495535.747717,126411.000,17986,2,PI,1,100,156645
1709495535.787718,126451.000,18002,3,PI,1,100,156712
1709495535.827718,126491.000,18002,3,PI,1,100,156571
1709495535.867719,126531.000,18002,3,PI,1,100,156414
1709495535.907719,126571.000,18019,2,PI,1,100,156435
1709495535.947719,126611.000,18019,2,PI,1,100,156539
1709495535.987720,126651.000,18037,3,PI,1,100,156697
1709495536.027720,126691.000,18037,3,PI,1,100,156817
1709495536.067721,126731.000,18037,3,PI,1,100,156966
1709495536.107721,126771.000,18054,2,PI,1,100,157079
1709495536.147722,126811.000,18054,2,PI,1,100,157170
1709495536.187722,126851.000,18069,3,PI,1,100,157294
1709495536.227723,126891.000,18069,3,PI,1,100,157376
1709495536.267723,126931.000,18069,3,PI,1,100,157476
1709495536.307724,126971.000,18086,2,PI,1,100,157574
1709495536.347724,127011.000,18086,2,PI,1,100,157708
1709495536.387724,127051.000,18103,3,PI,1,100,157852
1709495536.427725,127091.000,18103,3,PI,1,100,157937
1709495536.467725,127131.000,18103,3,PI,1,100,158040
1709495536.507726,127171.000,18120,2,PI,1,100,158165
1709495536.547726,127211.000,18120,2,PI,1,100,158316
1709495536.587727,127251.000,18134,3,PI,1,100,158475
1709495536.627727,127291.000,18134,3,PI,1,100,158523
1709495536.667728,127331.000,18134,3,PI,1,100,158028
1709495536.707728,127371.000,18152,2,PI,1,100,156977
1709495536.747729,127411.000,18152,2,PI,1,100,156295
1709495536.787729,127451.000,18168,3,PI,1,100,156112
1709495536.827729,127491.000,18168,3,PI,1,100,156137
1709495536.867730,127531.000,18168,3,PI,1,100,156109
1709495536.907730,127571.000,18185,3,PI,1,100,156209
1709495536.947731,127611.000,18185,3,PI,1,100,156363
1709495536.987731,127651.000,18185,3,PI,1,100,156338
1709495537.027732,127691.000,18200,2,PI,1,100,156231
1709495537.067732,127731.000,18200,2,PI,1,100,156186
1709495537.107733,127771.000,18217,3,PI,1,100,156310
1709495537.147733,127811.000,18217,3,PI,1,100,156485
1709495537.187734,127851.000,18217,3,PI,1,100,156668
1709495537.227734,127891.000,18235,2,PI,1,100,156839
1709495537.267734,127931.000,18235,2,PI,1,100,157026
1709495537.307735,127971.000,18252,3,PI,1,100,157189
1709495537.347735,128011.000,18252,3,PI,1,100,157275
1709495537.387736,128051.000,18252,3,PI,1,100,157376
1709495537.427736,128091.000,18267,2,PI,1,100,157473
1709495537.467737,128131.000,18267,2,PI,1,100,157599
1709495537.507737,128171.000,18284,3,PI,1,100,157712
1709495537.547738,128211.000,18284,3,PI,1,100,157864
1709495537.587738,128251.000,18284,3,PI,1,100,158056
1709495537.627738,128291.000,18300,2,PI,1,100,158246
1709495537.667739,128331.000,18300,2,PI,1,100,158410
1709495537.707739,128371.000,18318,3,PI,1,100,158555
1709495537.747740,128411.000,18318,3,PI,1,100,158664
1709495537.787740,128451.000,18318,3,PI,1,100,158785
1709495537.834241,128497.500,18332,2,PI,1,100,158838
1709495537.880741,128544.000,18332,2,PI,1,100,158950
1709495537.920742,128584.000,18349,3,PI,1,100,159099
1709495537.960742,128624.000,18349,3,PI,1,100,159239
1709495538.000743,128664.000,18349,3,PI,1,100,159104
1709495538.040743,128704.000,18366,2,PI,1,100,158213
1709495538.080744,128744.000,18366,2,PI,1,100,157286
1709495538.120744,128784.000,18386,5,PI,1,100,156948
1709495538.160745,128824.000,18386,5,PI,1,100,156954
1709495538.200745,128864.000,18386,5,PI,1,100,157015
1709495538.240745,128904.000,18386,5,PI,1,100,157129
1709495538.280746,128944.000,18386,5,PI,1,100,157317
1709495538.320746,128984.000,18403,2,PI,1,100,157271
1709495538.360747,129024.000,18403,2,PI,1,100,157051
1709495538.400747,129064.000,18420,3,PI,1,100,156879
1709495538.440748,129104.000,18420,3,PI,1,100,156901
1709495538.480748,129144.000,18420,3,PI,1,100,156994
1709495538.520749,129184.000,18437,2,PI,1,100,157110
1709495538.560749,129224.000,18437,2,PI,1,100,157218
1709495538.600750,129264.000,18453,3,PI,1,100,157350
1709495538.640750,129304.000,18453,3,PI,1,100,157444
1709495538.680750,129344.000,18453,3,PI,1,100,157545
1709495538.720751,129384.000,18471,2,PI,1,100,157599
1709495538.760751,129424.000,18471,2,PI,1,100,157686
1709495538.800752,129464.000,18487,3,PI,1,100,157748
1709495538.840752,129504.000,18487,3,PI,1,100,157822
1709495538.880753,129544.000,18487,3,PI,1,100,157909
1709495538.920753,129584.000,18504,2,PI,1,100,158011
1709495538.960754,129624.000,18504,2,PI,1,100,158130
1709495539.000754,129664.000,18519,3,PI,1,100,158284
1709495539.040755,129704.000,18519,3,PI,1,100,158408
1709495539.080755,129744.000,18519,3,PI,1,100,158276
1709495539.120755,129784.000,18536,2,PI,1,100,157519
1709495539.160756,129824.000,18536,2,PI,1,100,156727
1709495539.200756,129864.000,18552,3,PI,1,100,156361
1709495539.240757,129904.000,18552,3,PI,1,100,156366
1709495539.280757,129944.000,18552,3,PI,1,100,156448
1709495539.320758,129984.000,18569,3,PI,1,100,156647
1709495539.360758,130024.000,18569,3,PI,1,100,156855
1709495539.400759,130064.000,18569,3,PI,1,100,156814
1709495539.440759,130104.000,18584,2,PI,1,100,156609
1709495539.480760,130144.000,18584,2,PI,1,100,156527
1709495539.520760,130184.000,18601,3,PI,1,100,156584
1709495539.560760,130224.000,18601,3,PI,1,100,156718
1709495539.600761,130264.000,18601,3,PI,1,100,156848
1709495539.640761,130304.000,18619,2,PI,1,100,156984
1709495539.680762,130344.000,18619,2,PI,1,100,157094
1709495539.720762,130384.000,18637,3,PI,1,100,157223
1709495539.760763,130424.000,18637,3,PI,1,100,157315
1709495539.800763,130464.000,18637,3,PI,1,100,157391
1709495539.840764,130504.000,18654,2,PI,1,100,157489
1709495539.880764,130544.000,18654,2,PI,1,100,157543
1709495539.920765,130584.000,18670,3,PI,1,100,157645
1709495539.960765,130624.000,18670,3,PI,1,100,157707
1709495540.000765,130664.000,18670,3,PI,1,100,157830
1709495540.040766,130704.000,18687,2,PI,1,100,157963
1709495540.080766,130744.000,18687,2,PI,1,100,158135
1709495540.120767,130784.000,18704,3,PI,1,100,158266
1709495540.160767,130824.000,18704,3,PI,1,100,157987
1709495540.200768,130864.000,18704,3,PI,1,100,157004
1709495540.240768,130904.000,18719,2,PI,1,100,156143
1709495540.280769,130944.000,18719,2,PI,1,100,155797
1709495540.325102,130988.333,18736,3,PI,1,100,155740
1709495540.369436,131032.667,18736,3,PI,1,100,155667
1709495540.413770,131077.000,18736,3,PI,1,100,155702
1709495540.453771,131117.000,18752,2,PI,1,100,155855
1709495540.493771,131157.000,18752,2,PI,1,100,155868
1709495540.533771,131197.000,18769,3,PI,1,100,155740
1709495540.573772,131237.000,18769,3,PI,1,100,155635
1709495540.613772,131277.000,18769,3,PI,1,100,155683
1709495540.653773,131317.000,18785,2,PI,1,100,155811
1709495540.693773,131357.000,18785,2,PI,1,100,155939
1709495540.733774,131397.000,18803,3,PI,1,100,156118
1709495540.773774,131437.000,18803,3,PI,1,100,156246
1709495540.813775,131477.000,18803,3,PI,1,100,156385
1709495540.853775,131517.000,18819,2,PI,1,100,156507
1709495540.893776,131557.000,18819,2,PI,1,100,156632
1709495540.933776,131597.000,18836,3,PI,1,100,156746
1709495540.973776,131637.000,18836,3,PI,1,100,156820
1709495541.013777,131677.000,18836,3,PI,1,100,156959
1709495541.053777,131717.000,18853,2,PI,1,100,157083
1709495541.093778,131757.000,18853,2,PI,1,100,157203
1709495541.133778,131797.000,18868,3,PI,1,100,157344
1709495541.173779,131837.000,18868,3,PI,1,100,157457
1709495541.213779,131877.000,18868,3,PI,1,100,157534
1709495541.253780,131917.000,18884,2,PI,1,100,157665
1709495541.293780,131957.000,18884,2,PI,1,100,157807
1709495541.333781,131997.000,18902,3,PI,1,100,157963
1709495541.373781,132037.000,18902,3,PI,1,100,158036
1709495541.413781,132077.000,18902,3,PI,1,100,157528
1709495541.453782,132117.000,18918,3,PI,1,100,156483
1709495541.493782,132157.000,18918,3,PI,1,100,155813
1709495541.533783,132197.000,18918,3,PI,1,100,155665
1709495541.573783,132237.000,18933,2,PI,1,100,155681
1709495541.613784,132277.000,18933,2,PI,1,100,155652
1709495541.653784,132317.000,18949,3,PI,1,100,155770
1709495541.693785,132357.000,18949,3,PI,1,100,155915
1709495541.733785,132397.000,18949,3,PI,1,100,155897
1709495541.773786,132437.000,18967,2,PI,1,100,155760
1709495541.813786,132477.000,18967,2,PI,1,100,155739
1709495541.853786,132517.000,18983,3,PI,1,100,155810
1709495541.893787,132557.000,18983,3,PI,1,100,155951
1709495541.933787,132597.000,18983,3,PI,1,100,156124
1709495541.973788,132637.000,19001,2,PI,1,100,156270
1709495542.013788,132677.000,19001,2,PI,1,100,156431
1709495542.053789,132717.000,19017,3,PI,1,100,156568
1709495542.093789,132757.000,19017,3,PI,1,100,156692
1709495542.133790,132797.000,19017,3,PI,1,100,156822
1709495542.173790,132837.000,19034,2,PI,1,100,156939
1709495542.213791,132877.000,19034,2,PI,1,100,157038
1709495542.253791,132917.000,19050,3,PI,1,100,157159
1709495542.293791,132957.000,19050,3,PI,1,100,157295
1709495542.333792,132997.000,19050,3,PI,1,100,157463
1709495542.373792,133037.000,19067,2,PI,1,100,157602
1709495542.413793,133077.000,19067,2,PI,1,100,157735
1709495542.453793,133117.000,19082,3,PI,1,100,157871
1709495542.493794,133157.000,19082,3,PI,1,100,157986
1709495542.533794,133197.000,19082,3,PI,1,100,158134
1709495542.573795,133237.000,19099,2,PI,1,100,158290
1709495542.613795,133277.000,19099,2,PI,1,100,158425
1709495542.653796,133317.000,19116,3,PI,1,100,158270
1709495542.693796,133357.000,19116,3,PI,1,100,157404
1709495542.733796,133397.000,19116,3,PI,1,100,156631
1709495542.773797,133437.000,19133,2,PI,1,100,156366
1709495542.813797,133477.000,19133,2,PI,1,100,156415
1709495542.858131,133521.333,19147,3,PI,1,100,156564
1709495542.902465,133565.667,19147,3,PI,1,100,156829
1709495542.946799,133610.000,19147,3,PI,1,100,157016
1709495542.986799,133650.000,19164,2,PI,1,100,156979
1709495543.026800,133690.000,19164,2,PI,1,100,156789
1709495543.066800,133730.000,19181,3,PI,1,100,156716
1709495543.106801,133770.000,19181,3,PI,1,100,156817
1709495543.146801,133810.000,19181,3,PI,1,100,156962
1709495543.186802,133850.000,19200,2,PI,1,100,157115
1709495543.226802,133890.000,19200,2,PI,1,100,157240
1709495543.266803,133930.000,19221,3,PI,1,100,157390
1709495543.306803,133970.000,19221,3,PI,1,100,157497
1709495543.346803,134010.000,19221,3,PI,1,100,157591
1709495543.386804,134050.000,19239,2,PI,1,100,157685
1709495543.426804,134090.000,19239,2,PI,1,100,157777
1709495543.466805,134130.000,19255,3,PI,1,100,157850
1709495543.506805,134170.000,19255,3,PI,1,100,157959
1709495543.546806,134210.000,19255,3,PI,1,100,158058
1709495543.586806,134250.000,19272,2,PI,1,100,158218
1709495543.626807,134290.000,19272,2,PI,1,100,158397
1709495543.666807,134330.000,19287,3,PI,1,100,158542
1709495543.706808,134370.000,19287,3,PI,1,100,158505
1709495543.746808,134410.000,19287,3,PI,1,100,157831
1709495543.786808,134450.000,19304,2,PI,1,100,156979
1709495543.826809,134490.000,19304,2,PI,1,100,156625
1709495543.866809,134530.000,19320,3,PI,1,100,156627
1709495543.906810,134570.000,19320,3,PI,1,100,156766
1709495543.946810,134610.000,19320,3,PI,1,100,157022
